obsid,ra_obs,dec_obs,snru,snrg,snrr,snri,snrz,objtype,z,z_err,magtype,mag1,mag2,mag3,mag4,mag5,mag6,mag7,tsource,ra,dec,teff,teff_err,logg,logg_err,feh,feh_err,rv,rv_err,ra_epoch2000,dec_epoch2000,source_id,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,visibility_periods_used,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,angDist,l,b,x,y,vx,vy,vz,r,theta,phi,vr,vtheta,vphi,R,T,vR,vT,Vtot
122608208,156.565417,4.273899,9.72,47.01,83.71,107.78,79.13,None,1.02282699090976,3.70256E-05,None,13.01,12.55,12.29,13.4,12.76,11.3,10.87,None,156.565417,4.273899,5166.23,51.53,2.756,0.085,-1.893,0.05,81.6,11.1,156.56542589488,4.27389833103,3.86019998869295E+018,156.56541513071,0.0144,4.27369763396,0.0168,0.7316,0.0164,44.526,45.221,-2.415,0.02,-45.157,0.022,282.24,0.055,3.037,31,13,1.009,180888,51.7689,12.543839,92110.2,84.5736,12.927773,127955,11.980255,0.947517,83.12,1.31,5,6000,3.5,,1.23765460532422E+018,,0.002773,0.002963,0.003817,12.543839,0.002773,180888,0.032023,239.886110776787,48.5305005467372,0.454141532932034,-0.782997728561772,121.789764129606,-235.061061891427,-125.581917360957,8.74964267384115,1.45347056462329,-0.090230973508477,126.79480769321,141.403303819825,-223.130517632105,0.906726034497233,-2.09931609943257,-100.147318942382,-244.825848525337,488.867598953009
122612215,157.87128,7.055368,3.04,33.13,59.48,77.23,56.05,None,2.03026097972836,2.39499E-05,None,13.38,12.74,12.41,13.87,13.03,11.26,10.78,None,157.87128,7.055368,4947.08,85.35,2.5,0.14,-1.033,0.083,-42.29,7.18,157.87127619195,7.0553679848,3.8627582129489E+018,157.87127847873,0.0148,7.05531154515,0.0116,0.3835,0.0163,23.5495,12.709,0.511,0.017,-12.699,0.014,317.38,0.063,3.698,31,15,1.04,147380,43.0109,12.766269,68776.4,54.7641,13.244945,112735,12.117747,1.127197,-40.17,0.39,2,5500,3.5,,1.23765842408977E+018,,0.002773,0.002921,0.003897,12.766269,0.002773,147380,0.013605,237.606008705105,51.2264662203868,0.874844142106872,-1.37885338848096,75.2652436543777,-126.975762512893,-53.7775312795726,9.40142665488756,1.3528387627226,-0.150789039248239,79.6433344341927,72.727096144789,-114.228736133167,1.63628287583644,-2.13934884728163,-55.3863959095481,-136.590473380808,359.317994699253
122615246,155.214339,6.535514,1.36,17.18,44.6,70.01,54.2,None,3.28762380364474,2.95871E-05,None,12.82,12.02,11.66,13.33,12.33,10.44,9.88,None,155.214339,6.535514,4584.18,224.28,1.263,0.348,-1.548,0.208,225.29,8.87,155.21434760847,6.53551812545,3.86174168008909E+018,155.21428708678,0.0169,6.53547036355,0.0177,0.2284,0.0175,13.0723,17.278,-13.529,0.023,-10.746,0.022,433.84,0.104,9.921,31,14,1.092,289159,73.7874,12.034524,128674,135.394,12.564818,229578,11.345568,1.219251,227.64,0.45,7,5000,3,,1.23765829953264E+018,,0.002769,0.003015,0.003821,12.034524,0.002769,289159,0.034184,235.918849487157,48.7656977241646,1.61716240773879,-2.39023235522514,-130.02898332189,-237.001661543983,-235.606496709781,10.6268919142217,1.25577924197394,-0.238827999847882,-139.814817937126,202.246330136867,-261.034765129552,2.89152010087309,-2.16848221270252,182.332911675836,-199.268602434269,564.040676044733
122712215,157.87128,7.055368,6.36,56.86,103.51,138,106.17,None,2.03026097972836,2.01806E-05,None,13.38,12.74,12.41,13.87,13.03,11.26,10.78,None,157.87128,7.055368,4923,36.98,2.482,0.061,-1.007,0.035,-48.88,6.05,157.87127619195,7.0553679848,3.8627582129489E+018,157.87127847873,0.0148,7.05531154515,0.0116,0.3835,0.0163,23.5495,12.709,0.511,0.017,-12.699,0.014,317.38,0.063,3.698,31,15,1.04,147380,43.0109,12.766269,68776.4,54.7641,13.244945,112735,12.117747,1.127197,-40.17,0.39,2,5500,3.5,,1.23765842408977E+018,,0.002773,0.002921,0.003897,12.766269,0.002773,147380,0.013605,237.606008705105,51.2264662203868,0.874844142106872,-1.37885338848096,75.2652436543777,-126.975762512893,-53.7775312795726,9.40142665488756,1.3528387627226,-0.150789039248239,79.6433344341927,72.727096144789,-114.228736133167,1.63628287583644,-2.13934884728163,-55.3863959095481,-136.590473380808,359.317994699253
122801199,201.596003,18.396769,27.52,97.5,143.23,174.68,136.32,None,2.07199506233322,2.51507E-05,None,11.68,11.2,10.98,12.07,11.4,9.91,9.5,None,201.596003,18.396769,5265.41,24.73,2.607,0.041,-1.426,0.023,-0.27,7.54,201.59600754025,18.39677363801,3.74683683947168E+018,201.59589239181,0.0193,18.39666829022,0.0155,0.4726,0.0264,17.8877,34.15,-24.584,0.028,-23.703,0.02,3892.95,0.199,74.19,31,21,1.466,633231,220.447,11.183462,322196,144.408,11.568242,447882,10.619986,0.948257,8.49,0.49,14,5250,4.5,1.30072015957506E+017,1.23766829713726E+018,,0.002781,0.002832,0.003802,11.183462,0.002781,633231,0.022789,347.408955037039,78.1286770050726,-0.424814113659153,-0.094887493445664,-58.1755357909964,-337.548462601806,-3.51744168375227,8.04675780150972,1.31053482140059,-0.012203281640866,-53.1386506508971,-10.503974878575,-338.233243868679,0.429163696685132,-0.222965355376961,62.2763951543412,-336.558265612784,572.714624400314
122805098,200.476136,19.322514,9.07,98.18,179.61,232.25,189.26,None,1.03293388346527,2.08144E-05,None,12.3,11.63,11.38,12.84,11.94,10.16,9.63,None,200.476136,19.322514,4671.24,28.29,1.975,0.047,-1.193,0.026,-90.57,6.24,200.47614723608,19.32251677338,3.93927253993124E+018,200.47601417562,0.0162,19.3224600124,0.0126,0.9525,0.0228,41.7545,31.005,-28.252,0.025,-12.771,0.015,2205.08,0.153,40.58,31,20,1.375,398835,71.1824,11.685385,184456,90.2592,12.173813,307737,11.027445,1.146368,-89.35,0.38,16,5000,3,,1.23766827189764E+018,,0.002762,0.00284,0.003791,11.685385,0.002762,398835,0.039456,346.385697483732,79.5218216034417,-0.185565511096755,-0.044942057878818,-75.8410558584873,-134.15988374966,7.70798511703358,8.08077657435746,1.44269100284063,-0.005607580531477,-73.4884190602805,-17.23076361025,-134.583057028616,0.187912437314534,-0.241554863037877,76.579776252352,-133.477258087406,373.956011411755
122813141,202.419636,21.500792,6.69,41.24,36.34,43.84,26.39,None,3.23121228106539,3.90937E-05,None,13.41,12.92,12.67,13.79,13.11,11.67,11.29,None,202.419636,21.500792,5569.18,79.51,3.12,0.131,-1.32,0.077,108.89,11.72,202.41963557282,21.50080250357,1.44168425484115E+018,202.41960059033,0.0111,21.50077552289,0.0077,0.3046,0.0161,18.8812,9.512,-7.323,0.018,-6.071,0.008,775.43,0.066,5.35,31,22,0.933,133223,26.9279,12.875917,68811.6,34.3656,13.244388,92550,12.331954,0.912434,109.78,4.39,10,5500,3.5,1.33802024196782E+017,1.23766773505281E+018,,0.002764,0.002842,0.003815,12.875917,0.002764,133223,0.03784,2.11771696140072,79.6345955059206,-0.590290020719145,0.021827729029976,-33.7893301382727,-143.948250375067,7.2677366288943,8.26663739734545,1.16945154648506,0.002868396985609,-28.6478140850598,-20.0450551453247,-143.850737114064,0.580894020034617,0.037564577541861,33.3660675032381,-143.789288131129,377.010999623014
123404250,110.08234,31.043589,30.82,124.72,240.67,305.19,262.93,None,0.666873326482481,2.405E-05,None,99,99,99,99,9.72,9.15,9.05,None,110.08234,31.043589,4789.12,25.68,1.809,0.042,-1.585,0.023,386.9,7.21,110.08235578998,31.04357461394,8.86810420485321E+017,110.08246896565,0.0149,31.0434336166,0.0147,0.4921,0.017,28.9598,38.502,21.817,0.018,-31.724,0.016,506.78,0.091,11.72,31,15,0.876,589630,117.191,11.260918,265982,120.688,11.776409,464560,10.580292,1.196117,395.86,1.78,5,4750,4.5,1.45251100823653E+017,1.23767375657848E+018,,0.002764,0.002833,0.003804,11.260918,0.002764,589630,0.071092,187.189642260496,19.3305253314944,1.90246968537739,-0.239988410039971,73.8647506222689,-353.640148915304,83.9424642006044,10.1276829975893,1.50432920333031,-0.023750952922754,87.6356697836442,-78.2878945608165,-351.78621474904,1.91953496300184,-3.01623493216565,-65.4621218474971,-355.039878179771,596.265622391154
123411227,109.6323,32.691551,6.91,34.78,62.12,85.4,76.78,None,1.29796203063597,2.1715E-05,None,99,99,99,99,10.66,10.1,10.01,None,109.6323,32.691551,4719.59,75.9,1.455,0.125,-1.399,0.073,34.91,6.51,109.63230351543,32.69154641715,8.87208095800307E+017,109.63230873563,0.0124,32.69149386057,0.0112,0.2556,0.0139,18.399,11.866,0.988,0.017,-11.825,0.014,363.5,0.071,5.632,31,16,1.031,245527,70.4401,12.212117,110468,80.5546,12.730449,193564,11.530833,1.199616,45.88,1.15,5,5000,3,,,,0.002773,0.0029,0.003868,12.212117,0.002773,245527,0.019638,185.410718755372,19.549226706737,3.67040507811803,-0.347648229890043,0.319527020341487,-212.957582720695,-55.5119055516742,11.9474360450873,1.46100074240459,-0.029278603635918,0.430653737004759,55.9026489677974,-212.856957752262,3.69075000755041,-3.04725480732184,5.89636874883049,-212.620775340501,448.307338754583
123606159,144.628977,55.877247,6.51,29.72,53.26,76.45,64.61,None,2.61367171079989,3.68255E-05,None,13.38,12.94,12.72,13.74,13.1,11.8,11.46,None,144.628977,55.877247,5591.31,113.15,3.019,0.186,-1.268,0.11,-184.98,11.04,144.62899513845,55.87724152182,1.02475717652925E+018,144.62905288457,0.0137,55.87716876178,0.0104,0.2709,0.0176,15.4047,17.92,7.289,0.018,-16.371,0.017,1950.34,0.138,27.6,31,24,1.165,126383,22.9666,12.933148,66795.9,31.4707,13.276668,85327.3,12.420176,0.856492,-181.27,4.75,3,6000,3.5,1.75051446289973E+017,1.23765438251709E+018,,0.002762,0.002837,0.003796,12.933148,0.002762,126383,0.041602,159.385661116051,45.239128204087,2.43286748633326,0.915149705682778,63.4735597071889,-266.923303083349,151.863331097069,10.9893336308496,1.3299633128057,0.085856423860448,75.4058068339639,-137.849607397996,-271.383038144718,2.60672384415917,2.78288175218952,-86.1174292662349,-260.2422671065,531.171337826116
123612113,143.646243,58.00373,1.23,21.84,56.05,87.09,76.04,None,3.31459023875888,1.49437E-05,None,13.55,12.68,12.29,14.18,13.06,11.02,10.4,None,143.646243,58.00373,4510.37,114.63,1.184,0.18,-1.068,0.107,192.94,4.48,143.64623779573,58.00373652715,1.0262989667091E+018,143.64620993178,0.0093,58.00369205076,0.0074,0.209,0.0124,16.8694,10.544,-3.322,0.012,-10.007,0.011,1116.07,0.061,5.937,31,25,1.04,155742,43.6626,12.706351,65360.5,44.7086,13.300254,128626,11.97457,1.325684,195.9,1.84,10,5500,4.5,1.77601436462005E+017,1.23765125095313E+018,,0.002772,0.002887,0.003815,12.706351,0.002772,155742,0.025509,156.835133886352,44.0084732623601,3.16387473627323,1.35374256058327,-88.5506421861129,-222.064642900095,6.44212750233883,11.9172477718564,1.28810304982313,0.118568078669853,-107.869220255252,-38.034371262433,-210.030838830221,3.45058785794715,2.73844257467509,61.6801956144474,-230.725423557877,455.047835026364
123616177,137.703351,58.474504,4.79,31.92,58.91,83.31,70.17,None,2.33512175373895,3.7059E-05,None,12.49,11.83,11.5,12.95,12.1,10.43,9.88,None,137.703351,58.474504,4880.37,92.29,1.96,0.152,-2.003,0.089,-42.76,11.11,137.70334488522,58.47450293848,1.03688231588153E+018,137.70335778958,0.009,58.47439845561,0.0106,0.2794,0.0151,18.5324,23.558,1.518,0.011,-23.509,0.014,691.04,0.075,8.241,31,22,0.961,332110,58.5282,11.884162,155724,97.4653,12.357656,253900,11.23624,1.121415,-40.32,1.99,13,5500,3.5,,1.23765153870237E+018,,0.002762,0.002872,0.003813,11.884162,0.002762,332110,0.012128,157.516922249641,40.8863731284864,2.50016755054012,1.03473829834651,-67.5222378809497,-381.934275854327,96.5776962631989,11.0023947758711,1.35622374077804,0.096403241314042,-81.0242219259836,-116.495102947087,-373.6615958855,2.71237866452281,2.75019313828472,30.4600245139508,-386.405168211745,618.642178229701
123712108,143.646243,58.00373,3.11,49.01,111.89,170.97,143.25,None,3.31459023875888,1.71118E-05,None,13.55,12.68,12.29,14.18,13.06,11.02,10.4,None,143.646243,58.00373,4495.11,48.88,1.26,0.081,-1.027,0.047,193.46,5.13,143.64623779573,58.00373652715,1.0262989667091E+018,143.64620993178,0.0093,58.00369205076,0.0074,0.209,0.0124,16.8694,10.544,-3.322,0.012,-10.007,0.011,1116.07,0.061,5.937,31,25,1.04,155742,43.6626,12.706351,65360.5,44.7086,13.300254,128626,11.97457,1.325684,195.9,1.84,10,5500,4.5,1.77601436462005E+017,1.23765125095313E+018,,0.002772,0.002887,0.003815,12.706351,0.002772,155742,0.025509,156.835133886352,44.0084732623601,3.16387473627323,1.35374256058327,-88.5506421861129,-222.064642900095,6.44212750233883,11.9172477718564,1.28810304982313,0.118568078669853,-107.869220255252,-38.034371262433,-210.030838830221,3.45058785794715,2.73844257467509,61.6801956144474,-230.725423557877,455.047835026364
123801140,181.642682,50.363329,30.19,121.42,185.28,229.31,181.64,None,3.32625010260016,1.66782E-05,None,12.48,11.88,11.61,12.97,12.12,10.5,10.03,None,181.642682,50.363329,4838.23,22.05,1.827,0.036,-1.315,0.02,24.22,5,181.64269636413,50.36333683157,1.54689033345381E+018,181.64266282627,0.0073,50.36326582657,0.0097,0.2727,0.0147,18.5352,16.686,-4.814,0.009,-15.976,0.013,2158,0.103,22.54,31,29,1.094,332080,71.8809,11.884259,159305,52.9407,12.332965,247447,11.264192,1.068773,31.44,0.75,24,5000,4.5,,1.23765820504742E+018,,0.002765,0.002813,0.003791,11.884259,0.002765,332080,0.043394,140.16449944931,65.2371338144049,1.17946409213744,0.983931168825018,29.862140771559,-273.628594871504,91.4730645389823,10.001517127305,1.2313827955628,0.104520424128389,31.5379644257778,-85.8646816286921,-275.250848433403,1.54375103270157,2.45053170851286,-58.2309502804571,-268.764997178848,516.396541402711
123815214,180.701703,53.413215,10.4,56.43,116.95,165.62,133.69,None,1.7138143119563,2.29159E-05,None,12.54,12.08,11.8,12.85,12.33,10.72,10.23,None,180.701703,53.413215,4979.98,38.04,2.422,0.063,-1.234,0.036,76.27,6.87,180.70166737669,53.4132195976,1.54917172129876E+018,180.70137245725,0.007,53.41314705221,0.008,0.5156,0.0116,44.5038,42.787,-39.551,0.009,-16.323,0.01,1132.93,0.077,10.79,31,30,0.979,269590,54.7931,12.110606,129396,42.8763,12.558736,200315,11.493613,1.065123,82.07,0.79,21,5000,3,,1.23765763060184E+018,,0.002764,0.002813,0.003789,12.110606,0.002764,269590,0.07821,138.553778476737,62.2152393834365,0.677689066018084,0.598435602265282,-266.192450596992,-289.617785513521,-4.02587040695596,9.06177213841439,1.38029303540761,0.067307115352868,-280.674718887219,-50.0192101503715,-271.058891738086,0.90798326427375,2.4220107015811,246.117468283449,-306.609490357011,576.075302379563
123816066,179.575243,53.784636,5.7,36.63,68.76,97.64,77.23,None,3.30030173615767,3.03877E-05,None,13.25,12.85,12.57,13.73,13.11,11.51,11.01,None,179.575243,53.784636,4960.14,72.61,2.169,0.119,-1.779,0.07,65.29,9.11,179.57525174862,53.78463894294,7.92607184794295E+017,179.5751503384,0.0084,53.78461609342,0.0097,0.2662,0.014,18.9745,14.428,-13.481,0.011,-5.141,0.013,1039.63,0.082,9.055,31,31,1.017,132615,24.9401,12.880885,63713.7,26.3815,13.32796,98757.4,12.261472,1.066488,69.57,1.03,18,6000,3.5,1.72541795751622E+017,1.23765880042599E+018,,0.002763,0.002826,0.003807,12.880885,0.002763,132615,0.021413,139.516475651429,61.5993544566401,1.35899260974663,1.16001366227412,-180.056384166023,-183.02926068681,-9.71276325567614,10.1803402227622,1.24021724990669,0.12076263218084,-193.077201069537,-55.9828126775432,-160.004997671957,1.7943837367879,2.43865538438639,156.715538581668,-203.132658154144,437.082442501067
123916066,179.575243,53.784636,6.61,40.15,73.32,104.47,80.14,None,3.30030173615767,2.95204E-05,None,13.25,12.85,12.57,13.73,13.11,11.51,11.01,None,179.575243,53.784636,4972.95,62.04,2.287,0.102,-1.736,0.06,58.52,8.85,179.57525174862,53.78463894294,7.92607184794295E+017,179.5751503384,0.0084,53.78461609342,0.0097,0.2662,0.014,18.9745,14.428,-13.481,0.011,-5.141,0.013,1039.63,0.082,9.055,31,31,1.017,132615,24.9401,12.880885,63713.7,26.3815,13.32796,98757.4,12.261472,1.066488,69.57,1.03,18,6000,3.5,1.72541795751622E+017,1.23765880042599E+018,,0.002763,0.002826,0.003807,12.880885,0.002763,132615,0.021413,139.516475651429,61.5993544566401,1.35899260974663,1.16001366227412,-180.056384166023,-183.02926068681,-9.71276325567614,10.1803402227622,1.24021724990669,0.12076263218084,-193.077201069537,-55.9828126775432,-160.004997671957,1.7943837367879,2.43865538438639,156.715538581668,-203.132658154144,437.082442501067
124107147,91.319638,39.833569,10.26,56.34,114.96,143.96,116.08,None,0.321963891604929,1.81792E-05,None,99,99,99,99,10.23,9.62,9.46,None,91.319638,39.833569,4819.87,40.06,2.057,0.066,-1.224,0.038,-231.74,5.45,91.31965580674,39.83354832288,3.45762374044506E+018,91.31985208378,0.0145,39.83341976469,0.012,0.4733,0.0166,28.4281,44.573,33.913,0.019,-28.926,0.013,696.39,0.101,13.58,31,18,1.316,251752,41.2764,12.184934,96300,59.8191,12.879477,224203,11.37129,1.508186,-227.68,4.88,5,5000,3,,,,0.002761,0.002871,0.0038,12.184934,0.002761,251752,0.089242,172.540394992939,8.93798231095226,2.06950453783055,0.270971236078823,-28.4841990215444,-415.163991393187,161.672142680004,10.278322005744,1.53885381058128,0.026379887754823,-34.2417602799575,-162.842194102849,-414.268220950197,2.08811252644817,3.01146199571058,17.5198273505909,-415.515649797493,667.06296050369
124516105,112.30517,38.815586,16.58,62.73,97.71,92.73,79.93,None,1.31968734711061,3.20889E-05,None,99,99,99,99,10.87,10.47,10.39,None,112.30517,38.815586,5360.62,31.49,2.801,0.052,-1.545,0.03,139.94,9.62,112.30518460801,38.8155563117,8.99787269031905E+017,112.30515790257,0.0142,38.81550920063,0.0127,0.3007,0.0154,19.5855,11.588,-4.682,0.017,-10.6,0.015,556.15,0.083,10.13,31,16,1.252,253427,62.8543,12.177733,127618,92.933,12.573758,181283,11.602001,0.971757,143.08,2.06,5,5500,3.5,1.54571123050009E+017,1.23766354743198E+018,,0.002768,0.0029,0.003826,12.177733,0.002768,253427,0.114463,179.910185000366,23.5545314021978,3.04848361289655,0.004778707632046,-47.8108714961752,-138.73043472307,-108.807916279686,11.326719358635,1.45319478462378,0.000424831249172,-60.3064857625517,102.44670371745,-138.710110652275,3.05248493131577,3.14003120643351,47.7409119785405,-138.495284748745,391.02688016296
124706191,148.794524,55.149475,5.71,36.34,75.71,114.76,98.74,None,3.16210983191594,2.54843E-05,None,13.16,12.4,12.06,13.67,12.69,10.89,10.37,None,148.794524,55.149475,4687.18,71.32,1.577,0.117,-1.591,0.069,-67.52,7.64,148.79454832043,55.14947279996,1.02110731332083E+018,148.7945791664,0.0073,55.1494141877,0.0073,0.2333,0.0107,21.7935,13.771,3.966,0.01,-13.188,0.01,692.45,0.046,3.373,31,26,0.961,199155,50.0063,12.439388,90866.9,44.954,12.942528,154844,11.773162,1.169366,-68.23,0.81,14,5000,3,,1.23765510890619E+018,,0.002769,0.002841,0.0038,12.439388,0.002769,199155,0.050654,159.125407481542,47.7004858914286,2.69537867560775,1.02789572110114,47.4309270527796,-247.989539557217,120.644191236014,11.3937178373391,1.28882255606665,0.094063946360058,56.5513183362153,-109.214819789169,-251.348203092843,2.89370188336179,2.77845058769292,-70.5004338300446,-242.183379527382,501.376662717399
124708111,146.570806,54.640272,14.75,76.93,144.88,194.05,144.49,None,3.57013139427526,2.34829E-05,None,13.33,12.63,12.31,13.78,12.9,11.16,10.63,None,146.570806,54.640272,4727.1,26.12,1.508,0.043,-2.155,0.025,-327.32,7.04,146.5708098948,54.64027773197,1.02176461082015E+018,146.57072491887,0.0088,54.64024463301,0.0073,0.2033,0.0126,16.1597,13.337,-11.065,0.011,-7.447,0.011,933.72,0.065,5.956,31,26,1.045,166413,34.1453,12.6344,77698.4,40.0923,13.112513,127051,11.987947,1.124566,-324.72,1.66,8,5500,3.5,1.73561465707269E+017,1.23765510944247E+018,,0.002764,0.002846,0.003797,12.6344,0.002764,166413,0.022173,160.517465920417,46.7004868404487,3.18024968889697,1.12509456718015,-208.699837514214,-193.791375488001,-124.938299998216,11.982949283062,1.26742078108909,0.098543561806687,-253.724774085381,51.4981296185537,-172.318442831481,3.38363191341694,2.80263287388551,188.635436970998,-213.128485282536,493.415892533667
124805159,201.983368,52.043151,15.97,122.7,206.37,274.27,215.84,None,1.91272868150171,1.61445E-05,None,12.8,12.09,11.69,13.35,12.35,10.74,10.2,None,201.983368,52.043151,4955.83,18.6,2.412,0.031,-1.074,0.017,-20.24,4.84,201.98338057567,52.04314489838,1.55987598239149E+018,201.98329768368,0.0082,52.04303623228,0.0091,0.4703,0.0113,41.5375,27.007,-11.471,0.01,-24.45,0.012,787.39,0.066,6.482,31,27,0.999,261624,46.7141,12.143171,123907,55.8034,12.605802,196834,11.512648,1.093154,-15.38,1.24,16,5500,3.5,,1.23766230296789E+018,,0.002762,0.002833,0.003791,12.143171,0.002762,261624,0.035467,110.001893266048,64.1592018494561,0.317011615208381,0.870892713602568,55.4929580256153,-238.991410613314,117.944069312782,8.77269355536775,1.35088639806468,0.10189916100189,55.877180104233,-108.357509526792,-243.396612596547,0.92878317911556,1.92576010469227,-79.5007172128329,-231.852020735933,492.985803051904
124812208,205.187459,54.131266,6.9,48.94,89.33,114.17,84.78,None,0.741497693429599,2.47171E-05,None,13.28,12.74,12.45,13.62,12.93,11.52,11.09,None,205.187459,54.131266,5198.19,44.37,3.27,0.073,-1.037,0.043,-98.48,7.41,205.18748161965,54.13126981031,1.56179026649516E+018,205.18761389247,0.0088,54.13122795092,0.0104,1.1848,0.0117,101.1674,19.819,17.438,0.012,-9.418,0.013,906.14,0.091,11,31,29,1.125,145373,24.6997,12.78116,73818.7,32.1571,13.168126,102550,12.22056,0.947566,-81.63,2.15,14,5000,3,1.72952051876648E+017,1.23765913327895E+018,,0.002761,0.00283,0.003801,12.78116,0.002761,145373,0.049645,107.724100560704,61.5169535342778,0.122538878289037,0.383408165489934,77.078386066613,18.3542697208616,3.16029704753099,8.36432989762278,1.48198607457923,0.04603610479637,77.8142509855832,3.76354493383204,14.7876884153678,0.403187835108496,1.88539740635251,-76.1514210298758,22.1373639982604,230.751453815172
125001028,230.571059,-2.565652,2.83,29.34,82.78,108,90.27,None,2.17862807431964,2.43835E-05,None,13.86,13.16,12.79,14.36,13.47,11.6,11.09,None,230.571059,-2.565652,5083.41,89.49,2.096,0.147,-1.07,0.087,-7.98,7.31,230.57104034258,-2.56564398603,4.41408674078191E+018,230.57100336893,0.0126,-2.56566425221,0.0105,0.3145,0.0142,22.1163,9.479,-8.311,0.017,-4.56,0.013,258.56,0.026,0.541,31,15,1.102,102973,22.8232,13.155556,46311.2,41.3469,13.674328,81404.5,12.471274,1.203054,-3.46,2.13,7,5000,3,1.04922305710482E+017,1.23765569140707E+018,169386169,0.002766,0.002954,0.003809,13.155556,0.002766,102973,0.073039,359.710178980641,43.0747588115715,-2.3225878263587,-0.011748518272516,-33.1467001530841,-134.585290621329,34.7259802187141,6.26575895536555,1.21688015239283,-0.001998924403729,-18.8072505127528,-43.9617072437969,-134.651279443993,2.31602753342581,-0.005076461964675,33.4042243207012,-134.263566546063,368.771971673441
